id,second_annotator_comment,annotation,aspect_available_without_judgement,text,model,few_shot_condtion,split
fad1af23-b024-49bd-b392-639c3467f5a1,,"('AMBIENCE', 'NEUTRAL', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'NEGATIVE', 'Service')
",,"Die Atmosphäre war okay, das Essen war lecker, aber der Service ließ zu wünschen übrig.",GPT-3,fixed,5
5f46ae44-11a0-4627-b3ff-c76fcdf68d99,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,Die Atmosphäre war sehr gemütlich und das Essen köstlich.,GPT-3,fixed,5
9c72faf7-337f-4eb2-9599-d32f9ed211c1,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'NEUTRAL', 'Service')
('PRICE', 'NEGATIVE', 'Preis')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('PRICE', 'NEGATIVE', 'Preis')
",,"Der Service war okay, aber der Preis war zu hoch, das Ambiente war schön, und insgesamt hatten wir einen positiven Eindruck, obwohl der Preis nicht perfekt war.",GPT-3,fixed,5
ac411caf-fc1c-401b-9fc7-46079e71f57b,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und zuvorkommend.,GPT-3,fixed,5
8445d1f2-130c-414d-b7a3-7d9b61ab3c00,,"('AMBIENCE', 'POSITIVE', 'Location')
",,Die Location ist sehr gemütlich und stilvoll eingerichtet.,GPT-3,fixed,5
fceab80d-a9c5-4041-a42b-7896b81f7860,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal war unfreundlich und langsam.,GPT-3,fixed,5
82cf25f7-95c5-4457-a072-6820e9e93101,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,GPT-3,fixed,5
802dc710-b079-4712-94d3-4a50ffcb1630,,"('AMBIENCE', 'NEGATIVE', 'Lautstärke')
",,Die Lautstärke im Restaurant war unerträglich.,GPT-3,fixed,5
a1533408-5998-4b8d-af7d-1ed7be2b0460,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,Das Restaurant hat eine tolle Atmosphäre und das Essen war sehr lecker.,GPT-3,fixed,5
aaba172f-df0c-4854-877a-8d248b15ecd9,,"('SERVICE', 'NEGATIVE', 'Service')
",,Der Service war sehr unfreundlich und langsam.,GPT-3,fixed,5
7cad1067-45bb-4d8d-9488-330f17409e7c,,"('PRICE', 'POSITIVE', 'Preise')
('FOOD', 'POSITIVE', 'Essen')
",,Die Preise sind angemessen und das Essen ist köstlich.,GPT-3,fixed,5
95f34a90-96d0-414b-8c49-a3493fc69a6b,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,Das Restaurant hat eine tolle Atmosphäre und das Essen war auch sehr gut.,GPT-3,fixed,5
2805088a-d8ae-47f6-9004-d1ce9b1b9c4d,,"('PRICE', 'POSITIVE', 'Qualität')
",,Die Preise sind angemessen für die gebotene Qualität.,GPT-3,fixed,5
b4d698ee-05f5-4390-987e-f5cb3696e9cd,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,GPT-3,fixed,5
d7747755-4bba-4b71-90f6-7ba4aa95eaf2,,"('FOOD', 'NEUTRAL', 'Speisen')
",,"Die Speisen waren okay, aber nicht besonders beeindruckend.",GPT-3,fixed,5
aa8a678a-9b7b-488f-a9b8-5a4bbb4f6cd5,,"('PRICE', 'NEGATIVE', 'Essens')
",,Die Preise sind viel zu hoch für die Qualität des Essens.,GPT-3,fixed,5
8913ec15-72fa-4dbc-9d1c-538b0eb2d2d6,,"('FOOD', 'NEGATIVE', 'Pizza')
",,Die Pizza war leider kalt und geschmacklos.,GPT-3,fixed,5
bc766b28-6133-4680-b52f-5eb8d5435a94,,"('AMBIENCE', 'POSITIVE', 'Einrichtung')
",,Die Einrichtung ist modern und gemütlich.,GPT-3,fixed,5
088654cc-7e37-4a36-af91-baad832edc0d,,"('PRICE', 'POSITIVE', 'Preise')
('FOOD', 'POSITIVE', 'Essen')
",,Die Preise waren angemessen und das Essen war jeden Cent wert.,GPT-3,fixed,5
21572fb1-c835-48b4-8806-01179fb7e6fc,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
('FOOD', 'NEUTRAL', 'Essen')
('PRICE', 'NEGATIVE', 'Preise')
",,"Der Gesamteindruck war okay, das Essen war durchschnittlich und die Preise etwas hoch.",GPT-3,fixed,5
d208e223-1d32-4dbd-b4ea-9d17fb7e975d,,"('SERVICE', 'NEGATIVE', 'Service')
",,Der Service war sehr langsam und unfreundlich.,GPT-3,fixed,5
aa1922df-e3c5-4727-aa61-630ea94f9691,,"('PRICE', 'NEGATIVE', 'Speisen')
",,Die Preise sind definitiv zu hoch für die Qualität der Speisen.,GPT-3,fixed,5
929dbdc6-e8db-4413-887a-4b12a0529fd0,,"('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'NEGATIVE', 'Essen')
",,"Der Service war sehr freundlich und zuvorkommend, jedoch war das Essen leider nicht besonders gut.",GPT-3,fixed,5
798f4ce7-e5dc-4708-9b58-dd599d248adb,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('PRICE', 'POSITIVE', 'Preise')
('FOOD', 'NEUTRAL', 'Essen')
",,"Die Preise sind angemessen, das Essen war okay, aber insgesamt waren wir enttäuscht.",GPT-3,fixed,5
d4a258fc-bfa5-4f7d-a2c7-59912763f631,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'NEUTRAL', 'Essen')
",,Das Restaurant hat eine angenehme Atmosphäre und das Essen ist in Ordnung.,GPT-3,fixed,5
6fb01217-1f05-42f1-a7d2-04f7f360de6c,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,fixed,5
4aec35bb-565d-44aa-8692-e77a5d295863,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
",,"Das Restaurant war okay, aber es gab nichts Besonderes.",GPT-3,fixed,5
969e9b33-bf87-4805-bb41-5c7c9f018c48,,"('AMBIENCE', 'NEGATIVE', 'Einrichtung')
",,Die Einrichtung des Restaurants war schlicht und unauffällig.,GPT-3,fixed,5
cb4c7fc2-d531-4cbf-8354-d150c191242f,,"('GENERAL-IMPRESSION', 'CONFLICT', 'Restaurant')
",,"Das Restaurant war okay, aber es gab einige negative Punkte.",GPT-3,fixed,5
f97bd607-b554-43dd-a754-8ec07329318e,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war köstlich.,GPT-3,fixed,5
fdeb9e57-6617-4a0d-a0bb-95da1bb9e06c,,"('FOOD', 'NEGATIVE', 'Essen')
('SERVICE', 'NEGATIVE', 'Service')
",,Das Essen war ungenießbar und der Service katastrophal.,GPT-3,fixed,5
df036245-ff84-4b00-8ea8-73b7615ed2e4,,"('PRICE', 'NEGATIVE', 'Vorspeisen')
('PRICE', 'POSITIVE', 'Hauptgerichte')
",,"Die Preise für die Vorspeisen sind etwas hoch, aber die Hauptgerichte sind ihr Geld wert.",GPT-3,fixed,5
a3829718-22d4-4067-82ec-a3858bd379c1,,"('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'NEGATIVE', 'Essen')
",,"Der Service war sehr aufmerksam und freundlich, aber das Essen ließ zu wünschen übrig.",GPT-3,fixed,5
ac3b5217-48ba-40c1-a522-23a63ac0d750,,"('SERVICE', 'NEUTRAL', 'Service')
('PRICE', 'NEGATIVE', 'Preise')
",,"Der Service war in Ordnung, aber die Preise waren etwas hoch.",GPT-3,fixed,5
67ebce22-aa66-4435-a9ab-956ccc428ac8,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Das Restaurant hat eine außergewöhnlich schöne und zur richtigen Zeit auch ruhige Atmosphäre.,GPT-3,fixed,5
b411bca7-06f9-412b-9677-c43954fe7b0b,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
",,"Das Restaurant war okay, aber nichts Besonderes.",GPT-3,fixed,5
32f68757-6f61-4028-ae9d-7990151bad50,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('SERVICE', 'POSITIVE', 'Service')
('PRICE', 'NEUTRAL', 'Preis-Leistungs-Verhältnis')
",,"Die Atmosphäre war leider nicht besonders gemütlich, aber der Service war freundlich und das Preis-Leistungs-Verhältnis war in Ordnung.",GPT-3,fixed,5
604c7284-0f48-45e9-99c8-0a9b2dd584b0,,"('SERVICE', 'NEUTRAL', 'Service')
('AMBIENCE', 'NEGATIVE', 'Ambiente')
",,"Der Service war in Ordnung, aber das Ambiente könnte besser sein.",GPT-3,fixed,5
ac0a3f71-4762-4661-8987-596eec628e55,,"('PRICE', 'POSITIVE', 'Preise')
('SERVICE', 'NEGATIVE', 'Service')
",,"Die Preise waren angemessen, aber der Service war enttäuschend.",GPT-3,fixed,5
670b8ef2-8ebc-4c1f-ba89-624d654f645d,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und aufmerksam.,GPT-3,fixed,5
806b4ebb-161d-43f5-b8a9-987d839b8afc,,"('PRICE', 'NEGATIVE', 'Preise')
",,Die Preise sind viel zu hoch.,GPT-3,fixed,5
46415741-763b-438b-9dd1-4f2e71f90e87,,"('SERVICE', 'NEUTRAL', 'Service')
('FOOD', 'NEUTRAL', 'Essen')
",,"Der Service war in Ordnung, das Essen war durchschnittlich.",GPT-3,fixed,5
67e7c8ad-a793-47b2-b171-df714385cc85,,"('PRICE', 'NEUTRAL', 'Preise')
",,Die Preise waren weder besonders günstig noch übermäßig teuer.,GPT-3,fixed,5
af095015-7211-4a61-ad45-868b9b8bb6b0,,"('PRICE', 'NEGATIVE', 'Preise')
",,"Für das, was man bekommt, sind die Preise definitiv zu hoch.",GPT-3,fixed,5
0e2eefd0-0166-44a5-b429-eec4e0ea6e17,,"('FOOD', 'CONFLICT', 'Essen')
",,"Das Essen ist zwar etwas teurer, aber die Qualität rechtfertigt den Preis.",GPT-3,fixed,5
ae1468e7-0cd3-4a05-b96a-88d56b1de876,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Preise')
",,"Das Essen war fantastisch, aber die Preise sind etwas hoch.",GPT-3,fixed,5
cf3fecc4-b30d-4b4f-9c54-0d82bdf40c01,,"('FOOD', 'NEUTRAL', 'Essen')
('PRICE', 'NEGATIVE', 'Preise')
",,"Das Essen war okay, aber die Preise waren auch nicht besonders günstig.",GPT-3,fixed,5
9e6e9438-64d0-4c5b-920d-c5acff0dced2,,"('FOOD', 'NEGATIVE', 'Steak')
",,Das Steak war zäh und trocken.,GPT-3,fixed,5
29b56607-b4a6-4015-aeb2-c02dc5da4c64,,"('FOOD', 'NEGATIVE', 'Pizza')
('FOOD', 'NEGATIVE', 'Teig')
",,Die Pizza war kalt und der Teig war nicht durchgebacken.,GPT-3,fixed,5
a2cca02d-2131-48c7-962b-a462188df66f,,"('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen war in Ordnung, aber nichts Besonderes.",GPT-3,fixed,5
b6b87e54-b334-44aa-9106-5642e226b4ae,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war auch lecker.,Llama70B,fixed,5
a2a0f770-171e-4f58-8b5b-7cf1ccc83523,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,Llama70B,fixed,5
dd98af7c-1829-4dda-adb4-0d94d57628b4,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war ok.,Llama70B,fixed,5
f8bbacc6-5a7f-4dff-ab2a-41ce4adcadaa,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Immerhin ist das Ambiente sehr schön.,Llama70B,fixed,5
0eee788f-8c1e-4602-bb6b-c614eeb1a362,,"('AMBIENCE', 'NEUTRAL', 'Atmosphäre')
",,Die Atmosphäre ist eher schlicht.,Llama70B,fixed,5
2733a336-a337-46ef-9078-9c371b65bd63,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,"Wir waren mit 2 Kindern da, die Atmosphäre war sehr laut und unruhig.",Llama70B,fixed,5
cf1b737d-991b-4718-a0a3-40310dcc1e9f,,,,Wir waren aber gerade zu spät dran und mussten warten.,Llama70B,fixed,5
45541847-c027-490a-85fc-2b1adcf96194,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war auch sehr freundlich und hilfsbereit.,Llama70B,fixed,5
acb1c752-225e-4b2f-a7fc-3ee303eba4d2,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Atmosphäre im Lokal ist etwas kühl und die Bedienung nicht sehr aufmerksam.,Llama70B,fixed,5
c8ef9981-11db-416e-93ba-da139daa8b7c,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen ist einfach schrecklich.,Llama70B,fixed,5
b06c078b-c683-4779-94ba-fdaa6131586f,,"('FOOD', 'NEGATIVE', 'Essen')
",,"Das Essen war nicht so gut, wie ich es erwartet hatte.",Llama70B,fixed,5
3e010f34-a696-4da1-bae1-b30304e47a76,,,,Nicht so wie hier.,Llama70B,fixed,5
fe346e6d-56ff-4dc0-a189-0bebd6e5e3ac,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Leider ist das Restaurant nicht mehr so wie es war.,Llama70B,fixed,5
37942c93-4a2f-43a3-b4dc-8ff6f4b7162d,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Auch die Atmosphäre ist sehr gemütlich.,Llama70B,fixed,5
52ae8dba-ca1f-4e02-8452-8eea744a0c62,,"('SERVICE', 'NEGATIVE', 'Service')
",,Ich finde den Service nicht so gut.,Llama70B,fixed,5
bf33467d-f2d0-40d5-a952-e40650da4139,,,✅,Ein Gemüse mit etwas Fett und Soße hätte auch gut getan.,Llama70B,fixed,5
ea3f09f0-82d7-4fc5-a119-9cc879d89bd3,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Das Restaurant hat eine außergewöhnlich schöne und zur richtigen Zeit auch ruhige Atmosphäre,Llama70B,fixed,5
b072c5bf-9d5c-4631-b80a-02af1d4227d9,,"('PRICE', 'NEUTRAL', 'Preise')
",,"Die Preise sind angemessen, aber nicht günstig.",Llama70B,fixed,5
3f44a6ea-80c6-4df2-8aee-9662f1089de1,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre war angenehm.,Llama70B,fixed,5
c013ec7d-56b9-4609-b88e-9fddb66ee06e,,,✅,"Zurück zum Essen: Hätt ich das Essen mit dem Preis vergleichen müssen, hätte ich auch nur 1 Stern gegeben.",Llama70B,fixed,5
ce00e60e-a9dd-479a-98d3-e0b24976e65e,,"('PRICE', 'NEGATIVE', 'Preis')
",,Nur der Preis war für uns etwas zu hoch.,Llama70B,fixed,5
e5198e76-8c3d-4b71-80fb-f30d9159f73e,,"('FOOD', 'POSITIVE', 'Pizza')
('FOOD', 'NEGATIVE', 'Lasagne')
('FOOD', 'NEGATIVE', 'Fisch')
",,"Die Pizza war gut, die Lasagne und der Fisch waren leider nicht so gut.",Llama70B,fixed,5
49b4c679-b1ee-4c5a-8bad-aaaf96015f1b,,"('PRICE', 'NEUTRAL', 'Preise')
('SERVICE', 'NEGATIVE', 'Service')
('FOOD', 'NEGATIVE', 'Essen')
('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,"Preise sind ok, aber Service und Essen (Atmosphäre) sind noch zu verbessern.",Llama70B,fixed,5
1b82fe09-fed3-4f8f-98a2-ae60479ce896,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir waren dort mit 2 Kindern und haben uns sehr wohl gefühlt.,Llama70B,fixed,5
5a4ea85b-b2fc-478d-b472-49e744a4ed4f,,"('FOOD', 'NEGATIVE', 'Essen')
",,Mit dem Essen war ich nicht so zufrieden.,Llama70B,fixed,5
ece5b5f6-b5ce-4d04-a0d2-bbf65110c535,,"('FOOD', 'POSITIVE', 'Küche')
('FOOD', 'POSITIVE', 'Pizza')
",,Kalte Küche sehr lecker und Pizza auch.,Llama70B,fixed,5
b84a7a65-288f-42d5-8914-38d67e44e4a7,,"('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen war gut, aber nichts Besonderes.",Llama70B,fixed,5
cc08fdf9-da94-4cac-9993-e6f772468a12,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,Die Atmosphäre ist leider nicht so wie ich es erwartet hatte.,Llama70B,fixed,5
632940db-816b-45a5-99a3-d6e252bec329,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Bedienung')
",,Das Essen war lecker und die Bedienung sehr freundlich.,Llama70B,fixed,5
4ef54d65-76c3-4246-97a1-b5bcd446de34,,,,Einige Küchengegenstände waren nicht sauber.,Llama70B,fixed,5
12227901-42e6-4bc9-85c4-551e8c8e99c9,,"('FOOD', 'POSITIVE', 'Steak')
",,"Wer wirklich ein gutes Steak essen möchte, sollte sich lieber woanders umsehen.",Llama70B,fixed,5
9db8963b-49a2-40f8-85db-7b2579c7a936,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Musik')
",,Ein schöner Abend mit guter Musik.,Llama70B,fixed,5
8eb63ead-f681-4aad-88aa-485706994b0c,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir waren mit 4 Leuten dort und haben uns alle sehr enttäuscht gefühlt.,Llama70B,fixed,5
41b8c209-e094-44c6-b722-f7bbe9624bfa,,"('AMBIENCE', 'NEGATIVE', 'Lärm')
",,Es war einfach zu laut und der Lärm stört.,Llama70B,fixed,5
26bb3ca9-e6fb-423c-a9ee-19c302f30053,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('FOOD', 'POSITIVE', 'Essen')
",,Das Restaurant ist sehr schön und das Essen war lecker.,Llama70B,fixed,5
bc32d0a0-c824-4891-86c7-b05b965daf88,,"('AMBIENCE', 'NEGATIVE', 'Beleuchtung')
",,Nur die Beleuchtung war etwas zu hell.,Llama70B,fixed,5
afcad8f3-ba84-47fe-bfc1-9b59596e05c0,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'NULL')
",,"Immer wenn wir dort essen gehen, ist es schön und gemütlich.",Llama70B,fixed,5
de322c24-8119-4118-a8e7-7090beb72e60,,"('FOOD', 'POSITIVE', 'Haxen')
('FOOD', 'POSITIVE', 'Fleisch')
",,"Die Haxen waren knusprig, das Fleisch zart.",Llama70B,fixed,5
989b9911-9c71-4c16-9c75-f439c6022c47,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,Die Atmosphäre war eher laut und unruhig.,Llama70B,fixed,5
2fb46633-22ea-461d-a793-8cbd7e26b245,,"('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'POSITIVE', 'Essen')
",,Das Personal ist sehr freundlich und das Essen lecker.,Llama70B,fixed,5
3e23bb81-d038-4697-adf9-e197d0fe7d02,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('AMBIENCE', 'POSITIVE', 'Restaurant')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Wir waren am 24.12.2015 dort und haben uns sehr wohl gefühlt, das Restaurant ist sehr gemütlich eingerichtet und hat eine schöne Atmosphäre.",Llama70B,fixed,5
7401a708-72dd-4a36-a1c8-a18f357943a7,,"('AMBIENCE', 'NEGATIVE', 'Boden')
",,Nur leider war der Boden etwas schlüpfrig.,Llama70B,fixed,5
d074c1b1-315c-4712-b183-fbe89bfcbc36,,"('PRICE', 'NEUTRAL', 'Preis')
('FOOD', 'NEGATIVE', 'Haxe')
",,"Der Preis war in Ordnung, aber die Haxe war nicht gut.",Llama70B,fixed,5
37b35c9d-fea4-4a7a-8f70-234740780431,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'POSITIVE', 'Preise')
",,"Das Essen war sehr gut, die Preise waren angemessen.",Llama70B,fixed,5
367add2c-6e6a-4071-9764-91b13d1f9554,,"('FOOD', 'NEGATIVE', 'Essen')
",,Leider war das Essen nicht so gut wie erwartet.,Llama70B,fixed,5
d792df28-4b9a-4cf6-948c-8e2a01b66cbc,,"('SERVICE', 'NEGATIVE', 'Service')
",,"Der Service war langsam, wir mussten mehrmals nachfragen.",Llama70B,fixed,5
f2d3a48a-c4d1-4e9c-bc0b-9ab28a0d8b4f,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Das Ambiente ist eher schlicht, aber das passt auch zu der Küche.",Llama70B,fixed,5
775ccd9e-22d2-4681-8bc4-3ab74ebd9b77,,"('PRICE', 'NEGATIVE', 'Kalbsgulasch')
('PRICE', 'NEGATIVE', 'Gerichte')
",,"Einige Gerichte, wie das Kalbsgulasch, sind auch etwas zu teuer.",Llama70B,fixed,5
cbfc15eb-89b6-4ebb-863c-0eaa46efed8c,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Restaurant')
",,"Das ist nicht das schlechteste, aber auch nicht das beste Restaurant in der Stadt.",Llama70B,fixed,5
088b043a-ed15-4baa-b3ca-70ae9b82160e,,"('SERVICE', 'POSITIVE', 'NULL')
",,Wir waren in einer kleinen Gruppe dort und wurden sehr freundlich und schnell bedient.,Llama70B,fixed,5
1e6535d2-d35b-451f-adca-7633b6bab0b1,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('SERVICE', 'POSITIVE', 'Bedienungen')
('PRICE', 'POSITIVE', 'Preis/Leistungsverhältnis')
",,Ein gutes Restaurant mit sehr netten Bedienungen und einem sehr fairen Preis/Leistungsverhältnis.,Llama70B,fixed,5
690adefc-fbe1-43a6-be41-12b6b113abac,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,Die Atmosphäre war sehr laut und nicht gemütlich.,Llama70B,fixed,5
6d43b453-7090-4fde-a128-7d135d50ed0d,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war sehr freundlich und zuvorkommend.,Llama70B,fixed,5
e97ac568-0c8c-43eb-aa81-2470f6c3e587,,"('FOOD', 'POSITIVE', 'Hähnchen')
('FOOD', 'POSITIVE', 'Fleisch vom Kotelett')
",,Die Hähnchen war sehr zart und das Fleisch vom Kotelett schmackhaft.,Llama70B,fixed,5
89bcd9ab-8761-4dcc-9a2c-dd2e755b3f3f,,"('SERVICE', 'NEGATIVE', 'Service')
",,Leider hat der Service sehr zu wünschen übriggelassen.,Llama70B,fixed,5
b341b1bc-904d-417a-b43c-f5ce07555552,,"('FOOD', 'NEGATIVE', 'Speisen')
",,Leider ist die Qualität der Speisen nicht sehr gut.,Llama70B,fixed,5
762e77e5-8f3c-4ade-ad73-e04c8015e41d,,"('PRICE', 'POSITIVE', 'Preis')
",,"Wir hatten das Gefühl, dass sich der Preis für die Leistung sehr gut ein.",Llama70B,fixed,5
41abc2a0-8e70-402d-b42a-9ffc0d0ccba3,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service ist sehr gut.,Llama70B,fixed,5
9fd117bc-96f7-44ce-bc29-ac67d77863cc,,"('AMBIENCE', 'POSITIVE', 'Gästezimmer')
",,Die Gästezimmer sind sauber und gut ausgestattet.,Llama70B,fixed,5
e0ac3653-4ff7-46ea-8819-72eebddc744d,,"('AMBIENCE', 'NEGATIVE', 'Kommunikation')
",,"Einige der Mitarbeiter sprechen auch Englisch, aber wir hatten den Eindruck, dass die Kommunikation etwas holprig abläuft.",Llama70B,fixed,5
6f8081d5-d126-48f1-ad46-46d107b1fbd2,,"('PRICE', 'NEGATIVE', 'Preise')
('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,Die Atmosphäre ist etwas kühl und die Preise sind eher hoch.,Llama70B,fixed,5
a865f5cd-8fc2-452f-aeae-92651884d7cd,,,✅,Die Preise sind wirklich nicht zu vergleichen mit den anderen Restaurants.,Llama70B,fixed,5
1694a456-0d99-4034-99fe-810d34a1f828,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind angemessen.,Llama70B,fixed,5
1644be3c-1024-4c4a-9b92-2438c7a6966d,,"('AMBIENCE', 'NEGATIVE', 'Ambiente')
('SERVICE', 'NEGATIVE', 'Bedienung')
",,"Der Tisch war mit Pappdeckchen ausgelegt, das Ambiente düster und die Bedienung unfreundlich.",Llama70B,fixed,5
42ffc7dc-3761-4113-a999-bc7e277b37d9,,"('PRICE', 'NEGATIVE', 'Preis/Leistung')
",,Bei der Preis/Leistung bin ich nicht so zufrieden.,Llama70B,fixed,5
6e2abab1-74af-46e3-8f43-2bd6fe83bd25,,"('PRICE', 'NEGATIVE', 'Preis/Leistungsverhältnis')
",,Das Preis/Leistungsverhältnis ist nicht sehr gut.,Llama70B,fixed,5
36e8838b-b44f-4ea3-972b-378ca427f1b9,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir waren dort mit meiner Familie und es war eine schreckliche Erfahrung.,Llama70B,fixed,5
cd622cf2-352a-46a1-9f26-2ad4ae7dd917,,"('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen war gut, aber nichts besonderes.",Llama70B,fixed,5
65688869-4ded-4cfb-9d65-490e49df3756,,"('FOOD', 'POSITIVE', 'Kalbskeule')
",,Wir hatten die Kalbskeule und das war sehr schön zubereitet.,Llama70B,fixed,5
443bcfa5-4a33-4097-b4fb-9525985a8f76,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Mir hat es sehr gut gefallen.,Llama70B,fixed,5
64416c33-a483-48ca-8f49-5495cf0bc712,,"('AMBIENCE', 'NEGATIVE', 'Schmuck')
('FOOD', 'POSITIVE', 'Leberknödelsuppe')
('SERVICE', 'POSITIVE', 'Service')
",,"Der Schmuck ist ein bisschen zuviel, aber die Leberknödelsuppe und der Service waren wirklich gut.",Llama70B,fixed,5
1df37c35-23c7-44b3-923f-9959eb4b16d0,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,"Die Atmosphäre ist toll, das Essen lecker und frisch.",Llama70B,fixed,5
5b6fd88d-939b-4e85-8a5b-a438ba36ccde,,"('SERVICE', 'POSITIVE', 'Service')
",,"Der Service war freundlich, aber nicht besonders.",Llama70B,fixed,5
b8ecfb37-63de-4db2-8487-104bc495090c,,"('SERVICE', 'POSITIVE', 'Service')
",,Wir waren mit dem Service sehr zufrieden.,Llama70B,fixed,5
dcb186be-05b1-45a8-a206-029b69f8877c,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('AMBIENCE', 'POSITIVE', 'Musik')
('SERVICE', 'POSITIVE', 'Mitarbeiter')
",,"Die Atmosphäre ist gemütlich, die Musik stimmt und die Mitarbeiter sind freundlich.",Llama70B,fixed,5
a8a46f9e-4bfb-4ea7-80f5-14033bf538f5,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,"Wir mussten unsere Bestellung mehrmals wiederholen, da der Kellner nicht zuhören konnte.",Llama70B,fixed,5
6c064f11-f540-4b15-80b7-b8ad806b2356,,"('PRICE', 'NEUTRAL', 'Preise')
",,Die Preise sind ganz in Ordnung.,Llama70B,fixed,5
a2bf5c80-37b1-4afb-ae97-54c27bbfc6f6,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
",,"Die Atmosphäre war ziemlich kühl, da die Tische etwas abseits voneinander stehen.",Llama70B,fixed,5
