"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
509,100.0,29501329,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:09:55.040750Z","random","fec372f2-29cd-4d17-b778-779f003b2db1","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",3.587,"GPT-3",4,"Das Essen war enttäuschend.","2024-01-19T12:09:55.040773Z"
510,100.0,29554630,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:23:31.689534Z","random","3e0d8570-e029-41ed-ad0f-1947c7267720","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]}]","",5.211,"GPT-3",4,"Die Atmosphäre war in Ordnung.","2024-01-20T09:23:31.689549Z"
511,100.0,29554633,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:23:38.776190Z","random","20214bcc-015d-498b-8dca-6a32471d6287","[{""end"":54,""text"":""Atmosphäre"",""start"":44,""labels"":[""AMBIENCE-NEGATIVE""]}]","",6.314,"GPT-3",4,"Das Restaurant hatte eine sehr ungemütliche Atmosphäre.","2024-01-20T09:23:38.776209Z"
512,100.0,29554634,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:23:43.245987Z","random","f508cde2-b413-4b54-84de-93e5a2884315","[{""end"":16,""text"":""Restaurant"",""start"":6,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",3.588,"GPT-3",4,"Super Restaurant, kann ich nur empfehlen!","2024-01-20T09:23:43.246006Z"
513,100.0,29554640,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:24:24.342513Z","random","ff4bcd21-b5e6-4ff5-bfbd-965bbd4b9ada","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",40.26,"GPT-3",4,"Das Ambiente war leider enttäuschend.","2024-01-20T09:24:24.342529Z"
514,100.0,29554644,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:24:31.282461Z","random","9f60dc4f-b8ce-4fa1-a714-9fdaa6f6daa6","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",5.954,"GPT-3",4,"Die Preise sind angemessen und fair.","2024-01-20T09:24:31.282481Z"
515,100.0,29554664,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:25:59.466527Z","random","b2c7206b-22f2-49de-bda8-c88d171fb51b","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":50,""text"":""Service"",""start"":43,""labels"":[""SERVICE-NEGATIVE""]}]","",87.26,"GPT-3",4,"Das Personal war sehr unfreundlich und der Service ließ zu wünschen übrig.","2024-01-20T09:25:59.466548Z"
516,100.0,29554672,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:26:14.276353Z","random","b4dafc92-22a9-45d2-ad05-75959eaa816c","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":73,""text"":""Ambiente"",""start"":65,""labels"":[""AMBIENCE-POSITIVE""]}]","",13.932,"GPT-3",4,"Das Restaurant hat eine positive allgemeine Ausstrahlung und das Ambiente ist besonders schön.","2024-01-20T09:26:14.276371Z"
517,100.0,29554673,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:26:19.920083Z","random","9fd2e20d-759c-4f91-808d-198709c91def","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",4.705,"GPT-3",4,"Der Service war sehr gut.","2024-01-20T09:26:19.920099Z"
518,100.0,29499668,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:43:18.049600Z","random","c9cd57ee-ff6d-4fcc-8700-185f0e0f1540","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":51,""text"":""Service"",""start"":44,""labels"":[""SERVICE-NEUTRAL""]}]","",8.314,"GPT-3",4,"Das Ambiente war nicht besonders schön, der Service war in Ordnung.","2024-01-19T11:43:18.049620Z"
519,100.0,29554677,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:26:26.664645Z","random","cc6a1446-7ca5-4ceb-9e95-9ed57fec9530","[{""end"":25,""text"":""Ambiente"",""start"":17,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.928,"GPT-3",4,"Sehr gemütliches Ambiente.","2024-01-20T09:26:26.664661Z"
520,100.0,29554681,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:26:37.935189Z","random","10ca895b-9f8e-4c76-95e4-dcca189459f1","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","[{""end"":68,""text"":""Eindruck enttäuschend"",""start"":47,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",10.398,"GPT-3",4,"Das Ambiente war schön, aber insgesamt war der Eindruck enttäuschend.","2024-01-20T09:26:37.935205Z"
521,100.0,29500778,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:58:47.973275Z","random","477a6889-242d-496f-9e11-dfbf2abebf46","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.492,"GPT-3",4,"Das Essen war wirklich lecker.","2024-01-19T11:58:47.973295Z"
522,100.0,29499815,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:45:25.553723Z","random","bc25ff29-9127-4e58-b936-21bc00b3a2e3","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",1.592,"GPT-3",4,"Das Essen war köstlich.","2024-01-19T11:45:25.553739Z"
523,100.0,29500136,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:49:54.995974Z","random","cf7c558f-a782-41ca-87bd-0291da02ce6b","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",8.862,"GPT-3",4,"Der Service war ausgezeichnet.","2024-01-19T11:49:54.995992Z"
524,100.0,29501430,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:11:53.526081Z","random","36e00117-074f-4c6f-9f32-8154a8d87fc0","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",5.568,"GPT-3",4,"Das Restaurant war insgesamt enttäuschend.","2024-01-19T12:11:53.526097Z"
525,100.0,29499674,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:43:24.691386Z","random","3d807672-a888-4403-b0e3-94b7b8256038","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",5.832,"GPT-3",4,"Der Service war in Ordnung.","2024-01-19T11:43:24.691402Z"
526,100.0,29554685,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:26:48.478774Z","random","d097d068-fd2f-4913-9f62-aa988b8dd6c1","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":46,""text"":""Service"",""start"":39,""labels"":[""SERVICE-POSITIVE""]}]","",9.718,"GPT-3",4,"Das Ambiente ist sehr angenehm und der Service ist freundlich und aufmerksam.","2024-01-20T09:26:48.478790Z"
527,100.0,29501097,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:05:05.065284Z","random","24837577-5e32-4912-b3cb-ecf7fcb55c28","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":39,""text"":""Preise"",""start"":33,""labels"":[""PRICE-NEGATIVE""]}]","",6.169,"GPT-3",4,"Das Essen war zwar gut, aber die Preise waren etwas hoch.","2024-01-19T12:05:05.065306Z"
528,100.0,29554693,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:04.849550Z","random","0daa9be2-2e9d-491e-92b7-b07a967f0aad","[{""end"":31,""text"":""Hauptspeisen"",""start"":19,""labels"":[""PRICE-POSITIVE""]},{""end"":62,""text"":""Bier"",""start"":58,""labels"":[""PRICE-NEGATIVE""]},{""end"":77,""text"":""Grappa"",""start"":71,""labels"":[""PRICE-NEGATIVE""]}]","",15.418,"GPT-3",4,"Die Preise für die Hauptspeisen sind angemessen, aber das Bier und der Grappa sind überteuert.","2024-01-20T09:27:04.849572Z"
529,100.0,29554697,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:12.504427Z","random","ca744ea1-8486-4f6d-9cd0-a4b359ce7755","[{""end"":21,""text"":""Restaurant"",""start"":11,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":63,""text"":""Service"",""start"":56,""labels"":[""SERVICE-POSITIVE""]}]","",6.831,"GPT-3",4,"Ein tolles Restaurant mit freundlichem und aufmerksamem Service.","2024-01-20T09:27:12.504444Z"
530,100.0,29499823,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:45:33.890471Z","random","71d1e1dc-a307-4e01-9ea9-0ff972b6ded0","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":45,""text"":""Essen"",""start"":40,""labels"":[""FOOD-POSITIVE""]}]","",7.575,"GPT-3",4,"Das Ambiente war sehr gemütlich und das Essen war köstlich.","2024-01-19T11:45:33.890492Z"
531,100.0,29554700,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:17.874983Z","random","a9750857-cff5-4922-a7f2-424d406408b0","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",4.476,"GPT-3",4,"Die Atmosphäre war sehr ungemütlich.","2024-01-20T09:27:17.874999Z"
532,100.0,29501300,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:09:19.445606Z","random","74a00eca-21a2-4c5a-99d4-901de143712c","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",2.068,"GPT-3",4,"Die Atmosphäre war sehr laut und ungemütlich.","2024-01-19T12:09:19.445623Z"
533,100.0,29554705,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:29.995138Z","random","41c38bdb-95fe-4801-bb87-9d8ecaeb6188","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":59,""text"":""Preis-Leistungs-Verhältnis"",""start"":33,""labels"":[""PRICE-NEGATIVE""]}]","",11.193,"GPT-3",4,"Das Essen war zwar gut, aber das Preis-Leistungs-Verhältnis stimmt nicht.","2024-01-20T09:27:29.995153Z"
534,100.0,29554709,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:35.028463Z","random","d8e16513-01e3-4694-8c09-4667229298de","","[{""end"":25,""text"":""war es ein"",""start"":15,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",4.057,"GPT-3",4,"Alles in allem war es ein gelungener Abend.","2024-01-20T09:27:35.028484Z"
535,100.0,29554714,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:42.668943Z","random","14e27914-9376-46e7-aab7-93d47dddb9b7","[{""end"":19,""text"":""Servicepersonal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",6.671,"GPT-3",4,"Das Servicepersonal war sehr unfreundlich und unprofessionell.","2024-01-20T09:27:42.668960Z"
536,100.0,29554719,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:53.281141Z","random","f3898bb5-365b-406c-a23b-a356ae361613","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",9.815,"GPT-3",4,"Der Service war sehr langsam und unfreundlich.","2024-01-20T09:27:53.281157Z"
537,100.0,29500515,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:55:13.468398Z","random","448fe85f-26d4-4e06-8d65-bb246ec5b75d","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",3.933,"GPT-3",4,"Das Restaurant hat uns enttäuscht.","2024-01-19T11:55:13.468413Z"
538,100.0,29500139,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:49:57.602882Z","random","993b6cdc-4886-4a05-8443-af9325e6c8b5","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.667,"GPT-3",4,"Der Service war ausgezeichnet.","2024-01-19T11:49:57.602903Z"
539,100.0,29554723,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:27:58.077392Z","random","1903c34d-241e-4daf-9a5e-8e72a6a833d9","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",3.997,"GPT-3",4,"Das Essen war wirklich köstlich.","2024-01-20T09:27:58.077417Z"
540,100.0,29554725,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:28:02.853779Z","random","356617d7-369e-4ccc-9d2f-18a3ccfd07d1","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",3.708,"GPT-3",4,"Die Atmosphäre war sehr ungemütlich und laut.","2024-01-20T09:28:02.853797Z"
541,100.0,29500835,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:59:43.041608Z","random","135eb245-e445-4e86-8ecb-c79db0b70c11","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",2.529,"GPT-3",4,"Das Essen war leider nicht gut.","2024-01-19T11:59:43.041628Z"
542,100.0,29501108,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:05:14.967853Z","random","ca20a3f6-dd41-406b-b062-974e1d453bea","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":39,""text"":""Preise"",""start"":33,""labels"":[""PRICE-NEGATIVE""]}]","",9.106,"GPT-3",4,"Das Essen war zwar gut, aber die Preise waren etwas hoch.","2024-01-19T12:05:14.967869Z"
543,100.0,29554731,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:28:12.670131Z","random","e84c77de-ddcf-4206-8fb1-f63668bf6af2","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":45,""text"":""Personal"",""start"":37,""labels"":[""SERVICE-NEGATIVE""]}]","",9.007,"GPT-3",4,"Das Service war sehr langsam und das Personal wirkte desinteressiert.","2024-01-20T09:28:12.670149Z"
544,100.0,29501347,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:10:14.451030Z","random","858e5d5f-2db0-456d-9e48-a488291d6bc6","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":42,""text"":""Essen"",""start"":37,""labels"":[""FOOD-NEGATIVE""]}]","",18.568,"GPT-3",4,"Die Preise sind angemessen, aber das Essen war enttäuschend.","2024-01-19T12:10:14.451051Z"
545,100.0,29554801,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:31:19.106990Z","random","b5e64368-dabb-48d7-9647-c15d3f5e02da","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",185.623,"GPT-3",4,"Die Preise waren durchschnittlich.","2024-01-20T09:31:19.107006Z"
546,100.0,29499712,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:44:02.153255Z","random","0cd19569-5da8-44c5-88d5-a38abe986db6","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":63,""text"":""Essen"",""start"":58,""labels"":[""FOOD-NEGATIVE""]},{""end"":103,""text"":""Service"",""start"":96,""labels"":[""SERVICE-NEUTRAL""]}]","",36.522,"GPT-3",4,"Das Restaurant hat eine durchschnittliche Atmosphäre, das Essen war jedoch enttäuschend und der Service war in Ordnung.","2024-01-19T11:44:02.153274Z"
547,100.0,29554834,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:32:11.782465Z","random","d7b972f0-d462-462f-81e4-6f638c85ea26","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",51.812,"GPT-3",4,"Das Essen war enttäuschend und geschmacklos.","2024-01-20T09:32:11.782482Z"
548,100.0,29554844,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:32:29.324004Z","random","287d4cfb-8e6d-4402-bf8a-5ebfaecf57bc","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",16.734,"GPT-3",4,"Das Restaurant hat eine durchschnittliche Atmosphäre und insgesamt einen negativen Eindruck.","2024-01-20T09:32:29.324020Z"
549,100.0,29499457,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:40:15.539376Z","random","8595735d-84a4-4341-910d-62fdbb5c7e87","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.541,"GPT-3",4,"Die Preise sind angemessen.","2024-01-19T11:40:15.539398Z"
550,100.0,29554851,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:32:44.985723Z","random","aa5557de-b077-45fc-b159-c7a70625090f","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",14.668,"GPT-3",4,"Das Essen war zwar gut, aber für die Qualität etwas zu teuer.","2024-01-20T09:32:44.985738Z"
551,100.0,29500048,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:48:51.215577Z","random","c5df7a13-7ce1-4ced-868d-a248d9ee2659","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",2.182,"GPT-3",4,"Das Essen war in Ordnung.","2024-01-19T11:48:51.215593Z"
552,100.0,29554855,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:32:54.178360Z","random","7cf26b8c-2708-4c3f-87bc-37c7292fa944","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",8.307,"GPT-3",4,"Der Service war leider sehr unfreundlich und langsam.","2024-01-20T09:32:54.178375Z"
553,100.0,29499723,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:44:07.762510Z","random","a8c94e3d-eca5-49a0-b38b-6c70c9319a8a","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",4.669,"GPT-3",4,"Der Service war in Ordnung.","2024-01-19T11:44:07.762531Z"
554,100.0,29499464,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:40:18.169736Z","random","4d666d1e-e5fd-42f2-bfdc-9fe53872fd39","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",1.709,"GPT-3",4,"Die Preise sind angemessen.","2024-01-19T11:40:18.169755Z"
555,100.0,29554862,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:33:05.870690Z","random","fc9580b8-0dd1-448f-a57f-650db0a2c687","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",10.619,"GPT-3",4,"Der Preis war angemessen.","2024-01-20T09:33:05.870717Z"
556,100.0,29554923,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:35:03.284910Z","random","3f4b017e-c949-4f98-944a-ecbb27e319e4","[{""end"":49,""text"":""Service"",""start"":42,""labels"":[""SERVICE-POSITIVE""]}]","[{""end"":17,""text"":""Preislich ist das"",""start"":0,""labels"":[""PRICE-NEUTRAL-no-phrase""]}]",116.494,"GPT-3",4,"Preislich ist das Alex absolut ok und der Service war gut.","2024-01-20T09:35:03.284929Z"
557,100.0,29554928,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:35:15.352882Z","random","46b2da2e-2032-44fb-9657-c7f90f4c8582","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","[{""end"":68,""text"":""der Besuch enttäuschend"",""start"":45,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",11.13,"GPT-3",4,"Die Atmosphäre war schön, aber insgesamt war der Besuch enttäuschend.","2024-01-20T09:35:15.352899Z"
558,100.0,29554932,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:35:24.653250Z","random","f9b5476f-ee2f-4756-85e2-79f89772e0b0","","[{""end"":27,""text"":""Gesamteindruck war okay"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",8.363,"GPT-3",4,"Der Gesamteindruck war okay.","2024-01-20T09:35:24.653271Z"
559,100.0,29554954,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:36:03.242731Z","random","09f7212b-ae06-48b1-8f4d-29562a8ddbc1","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-POSITIVE""]},{""end"":43,""text"":""Ambiente"",""start"":35,""labels"":[""AMBIENCE-NEGATIVE""]}]","",37.682,"GPT-3",4,"Der Preis war angemessen, aber das Ambiente hat uns nicht überzeugt.","2024-01-20T09:36:03.242751Z"
560,100.0,29500249,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:51:25.684401Z","random","cbf85961-e7a3-4a84-8e6a-62931da9a626","","[{""end"":35,""text"":""Besonderes"",""start"":25,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",2.572,"GPT-3",4,"Es war okay, aber nichts Besonderes.","2024-01-19T11:51:25.684423Z"
561,100.0,29500724,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T11:58:08.905241Z","random","9589c62f-87a2-42d3-80f7-551bea341fe6","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",1.545,"GPT-3",4,"Der Service war sehr aufmerksam und freundlich.","2024-01-19T11:58:08.905256Z"
562,100.0,29554958,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:36:10.011524Z","random","0b59675f-ab87-4a36-a740-d0e2ca3675c5","[{""end"":9,""text"":""Musik"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",5.786,"GPT-3",4,"Die Musik war viel zu laut.","2024-01-20T09:36:10.011540Z"
563,100.0,29554975,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:36:42.873955Z","random","4673ff95-d2f9-42d5-9acc-8efa7a7c9a84","[{""end"":52,""text"":""Speisen"",""start"":45,""labels"":[""PRICE-NEGATIVE""]}]","",31.955,"GPT-3",4,"Die Preise sind zu hoch für die Qualität der Speisen.","2024-01-20T09:36:42.873983Z"
564,100.0,29554980,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T09:36:50.543786Z","random","499acf27-1143-4aee-98b0-0ab51499617f","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",6.693,"GPT-3",4,"Das Ambiente war enttäuschend und nicht einladend.","2024-01-20T09:36:50.543802Z"
565,100.0,29501357,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-19T12:10:22.511811Z","random","3f3e72d4-0159-48f9-8d06-cecd2d6fab21","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",7.067,"GPT-3",4,"Das Essen war enttäuschend.","2024-01-19T12:10:22.511828Z"
